source_attraction,src_lat,src_lon,dest_attraction,dest_lat,dest_lon,counter,source_id,dest_id
Museum Ladin Ciastel de Tor,46.680704038748,11.892846537309122,Museum de Gherdeina,46.57392479999999,11.674645337460838,38,68,65
Museum Ladin Ursus ladinicus,46.57079876483519,11.932309027512385,Acquarena,46.7192275,11.6572294,2,69,1
Museum LUMEN,46.740515,11.959224,Acquarena,46.7192275,11.6572294,3,70,1
Museum LUMEN,46.740515,11.959224,Messner Mountain Museum Corones,46.7387791,11.9583111,15,70,54
Museum LUMEN,46.740515,11.959224,Messner Mountain Museum Ripa,46.794161,11.9399044,4,70,58
Museum LUMEN,46.740515,11.959224,Museum Ladin Ciastel de Tor,46.680704038748,11.892846537309122,2,70,68
Museum LUMEN,46.740515,11.959224,Plose,46.6980157,11.6826829,2,70,114
Museum Passeier - Andreas Hofer,46.801516229565436,11.238736190458482,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,2,72,13
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Acquarena,46.7192275,11.6572294,15,77,1
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Messner Mountain Museum Firmian,46.47830620000001,11.3017389,3,77,55
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Messner Mountain Museum Ripa,46.794161,11.9399044,2,77,58
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Pharmaziemuseum Brixen,46.7166139,11.6582709,1,77,83
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Schloss Rodenegg,46.7821085,11.686005499999998,1,77,88
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Schloss Runkelstein,46.5174693,11.3590378,2,77,89
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,55,77,102
Palmschoß,46.67621564404051,11.713047745083475,Acquarena,46.7192275,11.6572294,77,81,1
Palmschoß,46.67621564404051,11.713047745083475,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,6,81,7
Palmschoß,46.67621564404051,11.713047745083475,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,24,81,13
Palmschoß,46.67621564404051,11.713047745083475,Pfannenspitze,46.69132214861144,11.745305323526795,101,81,43
Palmschoß,46.67621564404051,11.713047745083475,Messner Mountain Museum Firmian,46.47830620000001,11.3017389,2,81,55
Palmschoß,46.67621564404051,11.713047745083475,Messner Mountain Museum Ripa,46.794161,11.9399044,4,81,58
Palmschoß,46.67621564404051,11.713047745083475,Museum im Weißen Turm,46.7163815,11.65758612222222,4,81,66
Palmschoß,46.67621564404051,11.713047745083475,Museum Ladin Ciastel de Tor,46.680704038748,11.892846537309122,2,81,68
Palmschoß,46.67621564404051,11.713047745083475,Pharmaziemuseum Brixen,46.7166139,11.6582709,2,81,83
Palmschoß,46.67621564404051,11.713047745083475,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,4,81,102
Palmschoß,46.67621564404051,11.713047745083475,Plose,46.6980157,11.6826829,332,81,114
Palmschoß,46.67621564404051,11.713047745083475,Tourism_Agency_Events,46.7148875,11.6547867,4,81,116
Pharmaziemuseum Brixen,46.7166139,11.6582709,Acquarena,46.7192275,11.6572294,115,83,1
Pharmaziemuseum Brixen,46.7166139,11.6582709,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,22,83,7
Pharmaziemuseum Brixen,46.7166139,11.6582709,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,240,83,13
Pharmaziemuseum Brixen,46.7166139,11.6582709,Festung Franzensfeste,46.7940346,11.6070764,17,83,23
Pharmaziemuseum Brixen,46.7166139,11.6582709,Pfannenspitze,46.69132214861144,11.745305323526795,2,83,43
Pharmaziemuseum Brixen,46.7166139,11.6582709,Messner Mountain Museum Corones,46.7387791,11.9583111,3,83,54
Pharmaziemuseum Brixen,46.7166139,11.6582709,Museum im Weißen Turm,46.7163815,11.65758612222222,28,83,66
Pharmaziemuseum Brixen,46.7166139,11.6582709,Palmschoß,46.67621564404051,11.713047745083475,5,83,81
Pharmaziemuseum Brixen,46.7166139,11.6582709,Schloss Runkelstein,46.5174693,11.3590378,2,83,89
Pharmaziemuseum Brixen,46.7166139,11.6582709,Schloss Velthurns,46.6700207,11.6000965,11,83,90
Pharmaziemuseum Brixen,46.7166139,11.6582709,Silberbergwerk Villanders,46.6539687,11.5435707,4,83,96
Pharmaziemuseum Brixen,46.7166139,11.6582709,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,13,83,102
Pharmaziemuseum Brixen,46.7166139,11.6582709,Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,2,83,106
Pharmaziemuseum Brixen,46.7166139,11.6582709,Plose,46.6980157,11.6826829,63,83,114
Pharmaziemuseum Brixen,46.7166139,11.6582709,Tourism_Agency_Events,46.7148875,11.6547867,8,83,116
Planetarium Südtirol,46.4386743,11.4753424,Schloss Prösels,46.5033614,11.4990917,2,84,87
Schloss Prösels,46.5033614,11.4990917,Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,2,87,107
Schloss Rodenegg,46.7821085,11.686005499999998,Acquarena,46.7192275,11.6572294,16,88,1
Schloss Rodenegg,46.7821085,11.686005499999998,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,70,88,7
Schloss Rodenegg,46.7821085,11.686005499999998,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,25,88,13
Schloss Rodenegg,46.7821085,11.686005499999998,Festung Franzensfeste,46.7940346,11.6070764,5,88,23
Schloss Rodenegg,46.7821085,11.686005499999998,Krippenmuseum Maranatha,46.95183270487274,11.919201111627507,42,88,45
Schloss Rodenegg,46.7821085,11.686005499999998,Museum im Weißen Turm,46.7163815,11.65758612222222,1,88,66
Schloss Rodenegg,46.7821085,11.686005499999998,Palmschoß,46.67621564404051,11.713047745083475,1,88,81
Schloss Rodenegg,46.7821085,11.686005499999998,Pharmaziemuseum Brixen,46.7166139,11.6582709,4,88,83
Schloss Rodenegg,46.7821085,11.686005499999998,Südtiroler Bergbaumuseum – Bergbauwelt Ridnaun Schneeberg,46.9286162,11.2713135,3,88,103
Schloss Rodenegg,46.7821085,11.686005499999998,Plose,46.6980157,11.6826829,4,88,114
Schloss Rodenegg,46.7821085,11.686005499999998,Tourism_Agency_Events,46.7148875,11.6547867,4,88,116
Schloss Runkelstein,46.5174693,11.3590378,Acquarena,46.7192275,11.6572294,3,89,1
Schloss Runkelstein,46.5174693,11.3590378,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,3,89,7
Schloss Runkelstein,46.5174693,11.3590378,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,6,89,13
Schloss Runkelstein,46.5174693,11.3590378,kunst Meran,46.6715742,11.1623024,4,89,46
Schloss Runkelstein,46.5174693,11.3590378,Messner Mountain Museum Juval,46.6516268,10.9680134,3,89,56
Schloss Runkelstein,46.5174693,11.3590378,Museion - Museum für Moderne und Zeitgenössische Kunst,46.7155381,11.6526263,2,89,64
Schloss Runkelstein,46.5174693,11.3590378,Museum Passeier - Andreas Hofer,46.801516229565436,11.238736190458482,2,89,72
Schloss Runkelstein,46.5174693,11.3590378,Naturmuseum Südtirol,46.50126988074469,11.357366365592457,2,89,77
Schloss Runkelstein,46.5174693,11.3590378,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,153,89,102
Schloss Runkelstein,46.5174693,11.3590378,Plose,46.6980157,11.6826829,4,89,114
Schloss Runkelstein,46.5174693,11.3590378,Tourism_Agency_Events,46.7148875,11.6547867,3,89,116
Schloss Velthurns,46.6700207,11.6000965,Acquarena,46.7192275,11.6572294,45,90,1
Schloss Velthurns,46.6700207,11.6000965,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,15,90,7
Schloss Velthurns,46.6700207,11.6000965,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,43,90,13
Schloss Velthurns,46.6700207,11.6000965,Festung Franzensfeste,46.7940346,11.6070764,38,90,23
Schloss Velthurns,46.6700207,11.6000965,Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,4,90,37
Schloss Velthurns,46.6700207,11.6000965,Pfannenspitze,46.69132214861144,11.745305323526795,2,90,43
Schloss Velthurns,46.6700207,11.6000965,Messner Mountain Museum Firmian,46.47830620000001,11.3017389,2,90,55
Schloss Velthurns,46.6700207,11.6000965,Messner Mountain Museum Ripa,46.794161,11.9399044,6,90,58
Schloss Velthurns,46.6700207,11.6000965,Mineralienmuseum Teis,46.6527149,11.6203244,6,90,60
Schloss Velthurns,46.6700207,11.6000965,Pharmaziemuseum Brixen,46.7166139,11.6582709,23,90,83
Schloss Velthurns,46.6700207,11.6000965,Schloss Rodenegg,46.7821085,11.686005499999998,4,90,88
Schloss Velthurns,46.6700207,11.6000965,Silberbergwerk Villanders,46.6539687,11.5435707,8,90,96
Schloss Velthurns,46.6700207,11.6000965,Stadtmuseum Klausen,46.63898403984187,11.564138294430485,48,90,100
Schloss Velthurns,46.6700207,11.6000965,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,2,90,102
Schloss Velthurns,46.6700207,11.6000965,Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,2,90,106
Schloss Velthurns,46.6700207,11.6000965,Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,2,90,107
Schloss Velthurns,46.6700207,11.6000965,Plose,46.6980157,11.6826829,32,90,114
Schludernser Torturm,46.6714924,10.5539127,Tauferer Torturm,46.66989,10.5526392,1,91,115
Silberbergwerk Villanders,46.6539687,11.5435707,Acquarena,46.7192275,11.6572294,25,96,1
Silberbergwerk Villanders,46.6539687,11.5435707,Festung Franzensfeste,46.7940346,11.6070764,4,96,23
Silberbergwerk Villanders,46.6539687,11.5435707,Messner Mountain Museum Ripa,46.794161,11.9399044,3,96,58
Silberbergwerk Villanders,46.6539687,11.5435707,Schloss Runkelstein,46.5174693,11.3590378,2,96,89
Silberbergwerk Villanders,46.6539687,11.5435707,Schloss Velthurns,46.6700207,11.6000965,4,96,90
Silberbergwerk Villanders,46.6539687,11.5435707,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,2,96,102
Silberbergwerk Villanders,46.6539687,11.5435707,Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,4,96,107
Silberbergwerk Villanders,46.6539687,11.5435707,Plose,46.6980157,11.6826829,17,96,114
Stadtmuseum Klausen,46.63898403984187,11.564138294430485,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,2,100,7
Stadtmuseum Klausen,46.63898403984187,11.564138294430485,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,1,100,13
Stadtmuseum Klausen,46.63898403984187,11.564138294430485,Festung Franzensfeste,46.7940346,11.6070764,2,100,23
Stadtmuseum Klausen,46.63898403984187,11.564138294430485,Messner Mountain Museum Firmian,46.47830620000001,11.3017389,2,100,55
Stadtmuseum Klausen,46.63898403984187,11.564138294430485,Silberbergwerk Villanders,46.6539687,11.5435707,1,100,96
Stadtmuseum Klausen,46.63898403984187,11.564138294430485,Tourism_Agency_Events,46.7148875,11.6547867,4,100,116
Stadtmuseum Meran,46.67166620764228,11.166813428814043,kunst Meran,46.6715742,11.1623024,2,101,46
Stadtmuseum Meran,46.67166620764228,11.166813428814043,Landesfürstliche Burg,46.6728533,11.1621737,4,101,49
Stadtmuseum Meran,46.67166620764228,11.166813428814043,Südtiroler Obstbaumuseum,46.5982896,11.1613794,4,101,110
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Acquarena,46.7192275,11.6572294,138,102,1
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,209,102,7
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Burg Hocheppan,46.4925375,11.2422954,1,102,10
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,97,102,13
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Domschatzkammer Bozen,46.497684190485295,11.35389156983986,4,102,16
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Festung Franzensfeste,46.7940346,11.6070764,6,102,23
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Geomuseum Radein,46.34689764182887,11.396798600521931,2,102,31
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Pfannenspitze,46.69132214861144,11.745305323526795,2,102,43
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Messner Mountain Museum Firmian,46.47830620000001,11.3017389,34,102,55
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Messner Mountain Museum Ripa,46.794161,11.9399044,4,102,58
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Multscher Museum und Stadtmuseum Sterzing,46.89083460000001,11.4322722,2,102,63
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Museion - Museum für Moderne und Zeitgenössische Kunst,46.7155381,11.6526263,34,102,64
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Museum im Weißen Turm,46.7163815,11.65758612222222,4,102,66
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Naturmuseum Südtirol,46.50126988074469,11.357366365592457,65,102,77
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Pharmaziemuseum Brixen,46.7166139,11.6582709,32,102,83
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Schloss Runkelstein,46.5174693,11.3590378,51,102,89
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,1,102,107
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Südtiroler Landesmuseum für Kultur- und Landesgeschichte -  Schloss Tirol,46.69443505,11.14463220930594,5,102,109
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Südtiroler Weinmuseum,46.4127576,11.2460979,2,102,112
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Plose,46.6980157,11.6826829,761,102,114
Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,Tourism_Agency_Events,46.7148875,11.6547867,53,102,116
Südtiroler Bergbaumuseum – Bergbauwelt Ridnaun Schneeberg,46.9286162,11.2713135,Acquarena,46.7192275,11.6572294,20,103,1
Südtiroler Bergbaumuseum – Bergbauwelt Ridnaun Schneeberg,46.9286162,11.2713135,Festung Franzensfeste,46.7940346,11.6070764,8,103,23
Südtiroler Bergbaumuseum – Bergbauwelt Ridnaun Schneeberg,46.9286162,11.2713135,Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,6,103,108
Südtiroler Bergbaumuseum – Bergbauwelt Ridnaun Schneeberg,46.9286162,11.2713135,Plose,46.6980157,11.6826829,1,103,114
Südtiroler Bergbaumuseum – Bergbauwelt Ridnaun Schneeberg,46.9286162,11.2713135,Tourism_Agency_Events,46.7148875,11.6547867,1,103,116
Südtiroler Bergbaumuseum Kornkasten Steinhaus,46.9951785,11.9809481,Museum im Weißen Turm,46.7163815,11.65758612222222,2,104,66
Südtiroler Bergbaumuseum Prettau,47.0453505,12.1203649,Acquarena,46.7192275,11.6572294,6,105,1
Südtiroler Bergbaumuseum Prettau,47.0453505,12.1203649,Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,10,105,106
Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,Acquarena,46.7192275,11.6572294,1,106,1
Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,Feuerwehrhelmmuseum,46.8417185,11.9440895,3,106,24
Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,Messner Mountain Museum Ripa,46.794161,11.9399044,3,106,58
Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,Mineralienmuseum Kirchler,46.9894501196459,11.960504287040093,5,106,59
Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,Schloss Rodenegg,46.7821085,11.686005499999998,2,106,88
Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,Südtiroler Bergbaumuseum Kornkasten Steinhaus,46.9951785,11.9809481,2,106,104
Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,Südtiroler Bergbaumuseum Prettau,47.0453505,12.1203649,4,106,105
Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,Acquarena,46.7192275,11.6572294,16,107,1
Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,4,107,13
Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,Messner Mountain Museum Ripa,46.794161,11.9399044,2,107,58
Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,Mineralienmuseum Teis,46.6527149,11.6203244,2,107,60
Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,Schloss Velthurns,46.6700207,11.6000965,1,107,90
Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,3,107,102
Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,1,107,111
Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,Plose,46.6980157,11.6826829,8,107,114
Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,Tourism_Agency_Events,46.7148875,11.6547867,1,107,116
Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,Acquarena,46.7192275,11.6572294,11,108,1
Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,1,108,7
Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,2,108,13
Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,Festung Franzensfeste,46.7940346,11.6070764,2,108,23
Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,Messner Mountain Museum Ripa,46.794161,11.9399044,2,108,58
Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,1,108,102
Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,Südtiroler Bergbaumuseum – Bergbauwelt Ridnaun Schneeberg,46.9286162,11.2713135,3,108,103
Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,Tourism_Agency_Events,46.7148875,11.6547867,4,108,116
Südtiroler Landesmuseum für Kultur- und Landesgeschichte -  Schloss Tirol,46.69443505,11.14463220930594,Acquarena,46.7192275,11.6572294,5,109,1
Südtiroler Landesmuseum für Kultur- und Landesgeschichte -  Schloss Tirol,46.69443505,11.14463220930594,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,2,109,13
Südtiroler Landesmuseum für Kultur- und Landesgeschichte -  Schloss Tirol,46.69443505,11.14463220930594,Landesfürstliche Burg,46.6728533,11.1621737,2,109,49
Südtiroler Landesmuseum für Kultur- und Landesgeschichte -  Schloss Tirol,46.69443505,11.14463220930594,Stadtmuseum Meran,46.67166620764228,11.166813428814043,1,109,101
Südtiroler Obstbaumuseum,46.5982896,11.1613794,Erlebnis Kränzelhof,46.6271314,11.1472434,4,110,21
Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,Acquarena,46.7192275,11.6572294,31,111,1
Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,Festung Franzensfeste,46.7940346,11.6070764,3,111,23
Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,Feuerwehrhelmmuseum,46.8417185,11.9440895,4,111,24
Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,Messner Mountain Museum Ripa,46.794161,11.9399044,11,111,58
Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,Schloss Rodenegg,46.7821085,11.686005499999998,4,111,88
Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,1,111,106
Plose,46.6980157,11.6826829,Acquarena,46.7192275,11.6572294,3064,114,1
Plose,46.6980157,11.6826829,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,105,114,7
Plose,46.6980157,11.6826829,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,449,114,13
Plose,46.6980157,11.6826829,Eisenbahnwelt,46.6693804,11.0593594,4,114,19
Plose,46.6980157,11.6826829,Eishalle Brixen,46.7059813,11.6515722,34,114,20
Plose,46.6980157,11.6826829,Festung Franzensfeste,46.7940346,11.6070764,163,114,23
Plose,46.6980157,11.6826829,Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,2,114,37
Plose,46.6980157,11.6826829,K.u.k. Museum Bad Egart,46.67294,11.0820187,18,114,42
Plose,46.6980157,11.6826829,Pfannenspitze,46.69132214861144,11.745305323526795,619,114,43
Plose,46.6980157,11.6826829,Messner Mountain Museum Corones,46.7387791,11.9583111,2,114,54
Plose,46.6980157,11.6826829,Messner Mountain Museum Firmian,46.47830620000001,11.3017389,17,114,55
Plose,46.6980157,11.6826829,Messner Mountain Museum Ripa,46.794161,11.9399044,8,114,58
Plose,46.6980157,11.6826829,Mineralienmuseum Teis,46.6527149,11.6203244,10,114,60
Plose,46.6980157,11.6826829,Multscher Museum und Stadtmuseum Sterzing,46.89083460000001,11.4322722,6,114,63
Plose,46.6980157,11.6826829,Museum im Weißen Turm,46.7163815,11.65758612222222,36,114,66
Plose,46.6980157,11.6826829,Museum Ladin Ciastel de Tor,46.680704038748,11.892846537309122,3,114,68
Plose,46.6980157,11.6826829,Palmschoß,46.67621564404051,11.713047745083475,340,114,81
Plose,46.6980157,11.6826829,Pharmaziemuseum Brixen,46.7166139,11.6582709,126,114,83
Plose,46.6980157,11.6826829,Schloss Prösels,46.5033614,11.4990917,4,114,87
Plose,46.6980157,11.6826829,Schloss Rodenegg,46.7821085,11.686005499999998,9,114,88
Plose,46.6980157,11.6826829,Schloss Runkelstein,46.5174693,11.3590378,4,114,89
Plose,46.6980157,11.6826829,Schloss Velthurns,46.6700207,11.6000965,24,114,90
Plose,46.6980157,11.6826829,Silberbergwerk Villanders,46.6539687,11.5435707,7,114,96
Plose,46.6980157,11.6826829,Stadtmuseum Klausen,46.63898403984187,11.564138294430485,6,114,100
Plose,46.6980157,11.6826829,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,86,114,102
Plose,46.6980157,11.6826829,Südtiroler Bergbaumuseum – Bergbauwelt Ridnaun Schneeberg,46.9286162,11.2713135,10,114,103
Plose,46.6980157,11.6826829,Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,1,114,107
Plose,46.6980157,11.6826829,Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,3,114,111
Plose,46.6980157,11.6826829,Tourism_Agency_Events,46.7148875,11.6547867,222,114,116
Tourism_Agency_Events,46.7148875,11.6547867,Acquarena,46.7192275,11.6572294,65,116,1
Tourism_Agency_Events,46.7148875,11.6547867,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,105,116,7
Tourism_Agency_Events,46.7148875,11.6547867,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,85,116,13
Tourism_Agency_Events,46.7148875,11.6547867,Festung Franzensfeste,46.7940346,11.6070764,7,116,23
Tourism_Agency_Events,46.7148875,11.6547867,Geomuseum Radein,46.34689764182887,11.396798600521931,2,116,31
Tourism_Agency_Events,46.7148875,11.6547867,Pfannenspitze,46.69132214861144,11.745305323526795,5,116,43
Tourism_Agency_Events,46.7148875,11.6547867,kunst Meran,46.6715742,11.1623024,2,116,46
Tourism_Agency_Events,46.7148875,11.6547867,Landesfürstliche Burg,46.6728533,11.1621737,2,116,49
Tourism_Agency_Events,46.7148875,11.6547867,Messner Mountain Museum Ripa,46.794161,11.9399044,2,116,58
Tourism_Agency_Events,46.7148875,11.6547867,Museum im Weißen Turm,46.7163815,11.65758612222222,3,116,66
Tourism_Agency_Events,46.7148875,11.6547867,Palmschoß,46.67621564404051,11.713047745083475,2,116,81
Tourism_Agency_Events,46.7148875,11.6547867,Pharmaziemuseum Brixen,46.7166139,11.6582709,29,116,83
Tourism_Agency_Events,46.7148875,11.6547867,Schloss Rodenegg,46.7821085,11.686005499999998,2,116,88
Tourism_Agency_Events,46.7148875,11.6547867,Schloss Velthurns,46.6700207,11.6000965,20,116,90
Tourism_Agency_Events,46.7148875,11.6547867,Silberbergwerk Villanders,46.6539687,11.5435707,2,116,96
Tourism_Agency_Events,46.7148875,11.6547867,Stadtmuseum Klausen,46.63898403984187,11.564138294430485,1,116,100
Tourism_Agency_Events,46.7148875,11.6547867,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,29,116,102
Tourism_Agency_Events,46.7148875,11.6547867,Plose,46.6980157,11.6826829,141,116,114
